;Unnamed: 0;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million;total_cases_norm;people_vaccinated_norm
66350;66350;DEU;Europe;Germany;2020-04-08;103228.0;4003.0;5123.143;1861.0;254.0;161.286;1230.363;47.711;61.062;22.181;3.027;1.922;0.96;2661.0;31.716;;;;;5784.0;68.939;;;;;57585.0;0.686;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0012303625804436784;
66351;66351;DEU;Europe;Germany;2020-04-09;108202.0;4974.0;4954.286;2107.0;246.0;176.429;1289.647;59.285;59.05;25.113;2.932;2.103;0.91;2718.0;32.396;;;;;5621.0;66.996;;;;;56892.0;0.678;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0012896471105627047;
66352;66352;DEU;Europe;Germany;2020-04-10;113525.0;5323.0;4832.714;2373.0;266.0;193.714;1353.091;63.444;57.601;28.284;3.17;2.309;0.87;2704.0;32.229;;;;;5437.0;64.803;;;;;56199.0;0.67;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0013530913312751248;
66353;66353;DEU;Europe;Germany;2020-04-11;117658.0;4133.0;4554.286;2544.0;171.0;198.0;1402.352;49.261;54.282;30.322;2.038;2.36;0.84;2657.0;31.668;;;;;4974.0;59.285;;;;;55506.0;0.662;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0014023520797636524;
66354;66354;DEU;Europe;Germany;2020-04-12;120479.0;2821.0;4109.286;2673.0;129.0;190.143;1435.975;33.623;48.978;31.859;1.538;2.266;0.82;2657.0;31.668;;;;;4797.0;57.175;1682764.0;;20.057;;54813.0;0.653;0.08;12.5;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-13650.7;-4.45;11.65;-162.7011128;0.001435975252153233;
66355;66355;DEU;Europe;Germany;2020-04-13;123016.0;2537.0;3946.429;2799.0;126.0;195.0;1466.213;30.238;47.037;33.361;1.502;2.324;0.79;2722.0;32.443;;;;;4736.0;56.448;;;;;53921.0;0.643;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0014662134614238339;
66356;66356;DEU;Europe;Germany;2020-04-14;125098.0;2082.0;3696.143;2969.0;170.0;194.571;1491.029;24.815;44.054;35.387;2.026;2.319;0.77;2725.0;32.479;;;;;4360.0;51.966;;;;;53029.0;0.632;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001491028578373535;
66357;66357;DEU;Europe;Germany;2020-04-15;127584.0;2486.0;3479.429;3254.0;285.0;199.0;1520.659;29.63;41.471;38.784;3.397;2.372;0.75;2739.0;32.646;;;;;4065.0;48.45;;;;;52137.0;0.621;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0015206589245488264;
66358;66358;DEU;Europe;Germany;2020-04-16;130450.0;2866.0;3178.286;3569.0;315.0;208.857;1554.818;34.16;37.882;42.538;3.754;2.489;0.73;2817.0;33.575;;;;;3865.0;46.066;;;;;51245.0;0.611;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001554818446728386;
66359;66359;DEU;Europe;Germany;2020-04-17;133830.0;3380.0;2900.714;3868.0;299.0;213.571;1595.104;40.286;34.573;46.102;3.564;2.546;0.74;2883.0;34.362;;;;;3655.0;43.564;;;;;50353.0;0.6;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0015951042753979295;
66360;66360;DEU;Europe;Germany;2020-04-18;137439.0;3609.0;2825.857;4110.0;242.0;223.714;1638.12;43.015;33.681;48.987;2.884;2.666;0.76;2933.0;34.958;;;;;3645.0;43.444;;;;;49461.0;0.59;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0016381195285542556;
66361;66361;DEU;Europe;Germany;2020-04-19;139897.0;2458.0;2774.0;4294.0;184.0;231.571;1667.416;29.297;33.063;51.18;2.193;2.76;0.76;2875.0;34.267;;;;;3505.0;41.776;2022747.0;;24.109;;48569.0;0.579;0.067;14.9;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-12330.0;-3.8;7.36;-146.9598425;0.0016674161459713378;
66362;66362;DEU;Europe;Germany;2020-04-20;141672.0;1775.0;2665.143;4404.0;110.0;229.286;1688.572;21.156;31.766;52.491;1.311;2.733;0.75;2905.0;34.624;;;;;3382.0;40.31;;;;;49052.0;0.585;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0016885721654649592;
66363;66363;DEU;Europe;Germany;2020-04-21;143457.0;1785.0;2622.714;4598.0;194.0;232.714;1709.847;21.275;31.26;54.803;2.312;2.774;0.73;2860.0;34.088;;;;;3416.0;40.715;;;;;49535.0;0.59;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0017098473738007978;
66364;66364;DEU;Europe;Germany;2020-04-22;145694.0;2237.0;2587.143;4879.0;281.0;232.143;1736.51;26.663;30.836;58.152;3.349;2.767;0.71;2744.0;32.705;;;;;3244.0;38.665;;;;;50019.0;0.596;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0017365099178048714;
66365;66365;DEU;Europe;Germany;2020-04-23;148046.0;2352.0;2513.714;5094.0;215.0;217.857;1764.543;28.033;29.961;60.715;2.563;2.597;0.69;2728.0;32.515;;;;;2997.0;35.721;;;;;50502.0;0.602;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0017645431334944472;
66366;66366;DEU;Europe;Germany;2020-04-24;150383.0;2337.0;2364.714;5321.0;227.0;207.571;1792.398;27.854;28.185;63.42;2.706;2.474;0.68;2650.0;31.585;;;;;2729.0;32.527;;;;;50985.0;0.608;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0017923975659206966;
66367;66367;DEU;Europe;Germany;2020-04-25;152438.0;2055.0;2142.714;5500.0;179.0;198.571;1816.891;24.493;25.539;65.554;2.133;2.367;0.68;2543.0;30.31;;;;;2526.0;30.107;;;;;51468.0;0.613;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0018168908729964102;
66368;66368;DEU;Europe;Germany;2020-04-26;154175.0;1737.0;2039.714;5640.0;140.0;192.286;1837.594;20.703;24.311;67.223;1.669;2.292;0.68;2529.0;30.143;;;;;2388.0;28.462;2386406.0;;28.443;;51951.0;0.619;0.05;20.0;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11659.9;-3.4;3.75;-138.9729981;0.0018375939748896046;
66369;66369;DEU;Europe;Germany;2020-04-27;155193.0;1018.0;1931.571;5750.0;110.0;192.286;1849.727;12.133;23.022;68.534;1.311;2.292;0.66;2471.0;29.452;;;;;2238.0;26.674;;;;;51219.0;0.61;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0018497273990273548;
66370;66370;DEU;Europe;Germany;2020-04-28;156337.0;1144.0;1840.0;5913.0;163.0;187.857;1863.363;13.635;21.931;70.476;1.943;2.239;0.65;2394.0;28.534;;;;;2055.0;24.493;;;;;50488.0;0.602;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0018633626025770463;
66371;66371;DEU;Europe;Germany;2020-04-29;157641.0;1304.0;1706.714;6115.0;202.0;176.571;1878.905;15.542;20.342;72.884;2.408;2.105;0.63;2313.0;27.568;;;;;1965.0;23.421;;;;;49756.0;0.593;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0018789048276022192;
66372;66372;DEU;Europe;Germany;2020-04-30;159119.0;1478.0;1581.857;6288.0;173.0;170.571;1896.521;17.616;18.854;74.946;2.062;2.033;0.61;2241.0;26.71;;;;;1769.0;21.085;;;;;49024.0;0.584;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0018965209384819782;
66373;66373;DEU;Europe;Germany;2020-05-01;160758.0;1639.0;1482.143;6481.0;193.0;165.714;1916.056;19.535;17.665;77.246;2.3;1.975;0.61;2124.0;25.316;;;;;1711.0;20.393;;;;;48292.0;0.576;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0019160559897214403;
66374;66374;DEU;Europe;Germany;2020-05-02;161703.0;945.0;1323.571;6575.0;94.0;153.571;1927.319;11.263;15.775;78.367;1.12;1.83;0.61;2052.0;24.458;;;;;1540.0;18.355;;;;;47560.0;0.567;;;tests performed;;;;;;;;;;;;;;76.85;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001927319335311002;
66375;66375;DEU;Europe;Germany;2020-05-03;162496.0;793.0;1188.714;6649.0;74.0;144.143;1936.771;9.452;14.168;79.249;0.882;1.718;0.62;2018.0;24.052;;;;;1411.0;16.818;2714205.0;;32.35;;46828.0;0.558;0.038;26.3;tests performed;;;;;;;;;;;;;;75.46;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11163.0;-3.1;2.85;-133.0505046;0.0019367710104988565;
66376;66376;DEU;Europe;Germany;2020-05-04;163175.0;679.0;1140.286;6692.0;43.0;134.571;1944.864;8.093;13.591;79.761;0.513;1.604;0.64;1980.0;23.599;;;;;1363.0;16.245;;;;;48009.0;0.572;;;tests performed;;;;;;;;;;;;;;71.76;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0019448639328854304;
66377;66377;DEU;Europe;Germany;2020-05-05;163860.0;685.0;1074.714;6831.0;139.0;131.143;1953.028;8.164;12.809;81.418;1.657;1.563;0.66;1906.0;22.717;;;;;1290.0;15.375;;;;;49189.0;0.586;;;tests performed;;;;;;;;;;;;;;71.76;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001953028368577335;
66378;66378;DEU;Europe;Germany;2020-05-06;164807.0;947.0;1023.714;6996.0;165.0;125.857;1964.316;11.287;12.202;83.385;1.967;1.5;0.67;1825.0;21.752;;;;;1189.0;14.172;;;;;50370.0;0.6;;;tests performed;;;;;;;;;;;;;;66.2;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.00196431555193534;
66379;66379;DEU;Europe;Germany;2020-05-07;166091.0;1284.0;996.0;7119.0;123.0;118.714;1979.619;15.304;11.871;84.851;1.466;1.415;0.69;1769.0;21.085;;;;;1162.0;13.85;;;;;51550.0;0.614;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001979619399276078;
66380;66380;DEU;Europe;Germany;2020-05-08;167300.0;1209.0;934.571;7266.0;147.0;112.143;1994.029;14.41;11.139;86.603;1.752;1.337;0.71;1662.0;19.809;;;;;1103.0;13.147;;;;;52730.0;0.628;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.001994029330300184;
66381;66381;DEU;Europe;Germany;2020-05-09;168551.0;1251.0;978.286;7369.0;103.0;113.429;2008.94;14.911;11.66;87.83;1.228;1.352;0.72;1596.0;19.023;;;;;1111.0;13.242;;;;;53911.0;0.643;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002008939854461604;
66382;66382;DEU;Europe;Germany;2020-05-10;169218.0;667.0;960.286;7395.0;26.0;106.571;2016.89;7.95;11.446;88.14;0.31;1.27;0.72;1605.0;19.13;;;;;1094.0;13.039;3099843.0;;36.947;;55091.0;0.657;0.026;38.5;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11208.1;-2.97;-0.25;-133.5880462;0.0020168897502375167;
66383;66383;DEU;Europe;Germany;2020-05-11;169575.0;357.0;914.286;7417.0;22.0;103.571;2021.145;4.255;10.897;88.402;0.262;1.234;0.72;1590.0;18.951;;;;;1083.0;12.908;;;;;56031.0;0.668;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0020211447919046845;
66384;66384;DEU;Europe;Germany;2020-05-12;170508.0;933.0;949.714;7533.0;116.0;100.286;2032.265;11.12;11.32;89.785;1.383;1.195;0.74;1499.0;17.866;;;;;1066.0;12.706;;;;;56970.0;0.679;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002032265110883585;
66385;66385;DEU;Europe;Germany;2020-05-13;171306.0;798.0;928.429;7634.0;101.0;91.143;2041.776;9.511;11.066;90.989;1.204;1.086;0.73;1386.0;16.52;;;;;1006.0;11.99;;;;;57910.0;0.69;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002041776380492548;
66386;66386;DEU;Europe;Germany;2020-05-14;172239.0;933.0;878.286;7723.0;89.0;86.286;2052.897;11.12;10.468;92.05;1.061;1.028;0.72;1318.0;15.709;;;;;921.0;10.977;;;;;58850.0;0.701;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002052896699471449;
66387;66387;DEU;Europe;Germany;2020-05-15;173152.0;913.0;836.0;7824.0;101.0;79.714;2063.779;10.882;9.964;93.253;1.204;0.95;0.71;1235.0;14.72;;;;;840.0;10.012;;;;;59790.0;0.713;;;tests performed;;;;;;;;;;;;;;64.35;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0020637786407659143;
66388;66388;DEU;Europe;Germany;2020-05-16;173772.0;620.0;745.857;7881.0;57.0;73.143;2071.168;7.39;8.89;93.933;0.679;0.872;0.7;1176.0;14.017;;;;;808.0;9.63;;;;;60729.0;0.724;;;tests performed;;;;;;;;;;;;;;61.57;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002071168348983404;
66389;66389;DEU;Europe;Germany;2020-05-17;174355.0;583.0;733.857;7914.0;33.0;74.143;2078.117;6.949;8.747;94.326;0.393;0.884;0.72;1128.0;13.445;;;;;778.0;9.273;3531525.0;;42.092;;61669.0;0.735;0.017;58.8;tests performed;;;;;;;;;;;;;;61.57;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11468.6;-2.9;-1.51;-136.6929156;0.0020781170584846897;
66390;66390;DEU;Europe;Germany;2020-05-18;174697.0;342.0;731.714;7935.0;21.0;74.0;2082.193;4.076;8.721;94.576;0.25;0.882;0.72;1126.0;13.421;;;;;760.0;9.058;;;;;60134.0;0.717;;;tests performed;;;;;;;;;;;;;;61.57;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002082193316888531;
66391;66391;DEU;Europe;Germany;2020-05-19;175210.0;513.0;671.714;8007.0;72.0;67.714;2088.308;6.114;8.006;95.435;0.858;0.807;0.73;1088.0;12.968;;;;;684.0;8.153;;;;;58600.0;0.698;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002088307704494293;
66392;66392;DEU;Europe;Germany;2020-05-20;176007.0;797.0;671.571;8090.0;83.0;65.143;2097.807;9.499;8.004;96.424;0.989;0.776;0.74;1021.0;12.169;;;;;646.0;7.7;;;;;57065.0;0.68;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0020978070552190344;
66393;66393;DEU;Europe;Germany;2020-05-21;176752.0;745.0;644.714;8147.0;57.0;60.571;2106.687;8.88;7.684;97.103;0.679;0.722;0.73;1000.0;11.919;;;;;622.0;7.414;;;;;55531.0;0.662;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021066866239642444;
66394;66394;DEU;Europe;Germany;2020-05-22;177212.0;460.0;580.0;8174.0;27.0;50.0;2112.169;5.483;6.913;97.425;0.322;0.596;0.71;975.0;11.621;;;;;557.0;6.639;;;;;53996.0;0.644;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021121693107062534;
66395;66395;DEU;Europe;Germany;2020-05-23;177850.0;638.0;582.571;8216.0;42.0;47.857;2119.774;7.604;6.944;97.926;0.501;0.57;0.72;931.0;11.096;;;;;527.0;6.281;;;;;52462.0;0.625;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002119773558839735;
66396;66396;DEU;Europe;Germany;2020-05-24;178281.0;431.0;560.857;8247.0;31.0;47.571;2124.911;5.137;6.685;98.295;0.369;0.567;0.73;900.0;10.727;;;;;518.0;6.174;3888014.0;;46.341;;50927.0;0.607;0.015;66.7;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11256.1;-2.73;1.25;-134.1601527;0.0021249105979393133;
66397;66397;DEU;Europe;Germany;2020-05-25;178570.0;289.0;553.286;8257.0;10.0;46.0;2128.355;3.445;6.595;98.414;0.119;0.548;0.74;885.0;10.548;;;;;513.0;6.114;;;;;51980.0;0.62;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021283551554794012;
66398;66398;DEU;Europe;Germany;2020-05-26;179002.0;432.0;541.714;8302.0;45.0;42.143;2133.504;5.149;6.457;98.951;0.536;0.502;0.74;816.0;9.726;;;;;522.0;6.222;;;;;53033.0;0.632;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002133504113463201;
66399;66399;DEU;Europe;Germany;2020-05-27;179364.0;362.0;479.571;8349.0;47.0;37.0;2137.819;4.315;5.716;99.511;0.56;0.441;0.75;751.0;8.951;;;;;490.0;5.84;;;;;54086.0;0.645;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021378187495514774;
66400;66400;DEU;Europe;Germany;2020-05-28;179717.0;353.0;423.571;8411.0;62.0;37.714;2142.026;4.207;5.048;100.25;0.739;0.45;0.76;726.0;8.653;;;;;457.0;5.447;;;;;55138.0;0.657;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002142026115681758;
66401;66401;DEU;Europe;Germany;2020-05-29;180458.0;741.0;463.714;8450.0;39.0;39.429;2150.858;8.832;5.527;100.715;0.465;0.47;0.81;725.0;8.641;;;;;480.0;5.721;;;;;56191.0;0.67;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021508580088900812;
66402;66402;DEU;Europe;Germany;2020-05-30;181196.0;738.0;478.0;8489.0;39.0;39.0;2159.654;8.796;5.697;101.179;0.465;0.465;0.83;716.0;8.534;;;;;446.0;5.316;;;;;57244.0;0.682;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002159654145445739;
66403;66403;DEU;Europe;Germany;2020-05-31;181482.0;286.0;457.286;8500.0;11.0;36.143;2163.063;3.409;5.45;101.311;0.131;0.431;0.81;699.0;8.331;;;;;437.0;5.209;4296092.0;;51.205;;58297.0;0.695;0.011;90.9;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11580.2;-2.7;-1.9;-138.0230631;0.002163062946333162;
66404;66404;DEU;Europe;Germany;2020-06-01;181815.0;333.0;463.571;8511.0;11.0;36.286;2167.032;3.969;5.525;101.442;0.131;0.432;0.79;698.0;8.319;;;;;421.0;5.018;;;;;56955.0;0.679;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021670319347790075;
66405;66405;DEU;Europe;Germany;2020-06-02;182028.0;213.0;432.286;8522.0;11.0;31.429;2169.571;2.539;5.152;101.573;0.131;0.375;0.77;694.0;8.272;;;;;367.0;4.374;;;;;55613.0;0.663;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021695706571182418;
66406;66406;DEU;Europe;Germany;2020-06-03;182370.0;342.0;429.429;8551.0;29.0;28.857;2173.647;4.076;5.118;101.918;0.346;0.344;0.78;635.0;7.568;;;;;338.0;4.029;;;;;54271.0;0.647;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021736469155220835;
66407;66407;DEU;Europe;Germany;2020-06-04;182764.0;394.0;435.286;8581.0;30.0;24.286;2178.343;4.696;5.188;102.276;0.358;0.289;0.79;600.0;7.151;;;;;341.0;4.064;;;;;52930.0;0.631;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002178342955905456;
66408;66408;DEU;Europe;Germany;2020-06-05;183271.0;507.0;401.857;8613.0;32.0;23.286;2184.386;6.043;4.79;102.657;0.381;0.278;0.81;588.0;7.008;;;;;318.0;3.79;;;;;51588.0;0.615;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.0021843858302058876;
66409;66409;DEU;Europe;Germany;2020-06-06;183678.0;407.0;354.571;8646.0;33.0;22.429;2189.237;4.851;4.226;103.051;0.393;0.267;0.82;562.0;6.698;;;;;309.0;3.683;;;;;50246.0;0.599;;;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;;;;;0.002189236816084143;
66410;66410;DEU;Europe;Germany;2020-06-07;183979.0;301.0;356.714;8668.0;22.0;24.0;2192.824;3.588;4.252;103.313;0.262;0.286;0.84;567.0;6.758;;;;;307.0;3.659;4638420.0;;55.285;;48904.0;0.583;0.009;111.1;tests performed;;;;;;;;;;;;;;59.72;83900471.0;237.016;46.6;21.453;15.957;45229.245;;156.139;8.31;28.2;33.1;;8.0;81.33;0.947;-11262.1;-2.53;1.88;-134.231666;0.0021928244002348924;
